index,path,category,dimensions,alpha_expected,generation_method,source_master_reference,validation_result,visual_qa_result,final_sha256,status
1,assets/ui_assets/brand/app_icon.png,brand,256x256,True,protected-logo-technical-variant,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(256, 256);alpha=True",PASS_BUILDER_SOURCE_REVIEW,3919f614bf810762411481a48c1f7e8f3ff24d6f94d2d3f2f57ae03fd5f4de84,PASS
79,assets/ui_assets/campaign/islands/frozen_paradise/decor_right.png,campaign/islands/frozen_paradise,300x380,True,V04-island-master-decor-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(300, 380);alpha=True",PASS_BUILDER_SOURCE_REVIEW,5d1a797a4c67ab6a4a58f811e27ade08c1ca214247c663afb256840db355e090,PASS
80,assets/ui_assets/campaign/islands/frozen_paradise/gameplay_background.png,campaign/islands/frozen_paradise,720x1280,True,V04-island-master-resize,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(720, 1280);alpha=True",PASS_BUILDER_SOURCE_REVIEW,4beb1b2637aaff7e8677ea2de40a02db73ae3733c2b68aad1fac3f9c86259ce4,PASS
81,assets/ui_assets/campaign/islands/frozen_paradise/gameplay_table.png,campaign/islands/frozen_paradise,720x1280,True,V04-island-master-table-mask-composite,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(720, 1280);alpha=True",PASS_BUILDER_SOURCE_REVIEW,1d14e930c768fa64654a3095d305b4151e02ac6bd7cc55542e342c927c7280bc,PASS
82,assets/ui_assets/campaign/islands/frozen_paradise/gameplay_table_shadow.png,campaign/islands/frozen_paradise,720x1280,True,technical-table-mask-shadow,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(720, 1280);alpha=True",PASS_BUILDER_SOURCE_REVIEW,3120b77d3522615dd351dacf55ca1849f008746adda42877a4d6476373bf74a7,PASS
83,assets/ui_assets/campaign/islands/frozen_paradise/launch_zone.png,campaign/islands/frozen_paradise,720x1280,True,AI-UI-atlas-technical-composite,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(720, 1280);alpha=True",PASS_BUILDER_SOURCE_REVIEW,799ec680f552753c0c5986e0bd7fe1a088013fea1a9cb9013ec0b16e2380093d,PASS
84,assets/ui_assets/campaign/islands/frozen_paradise/map_background.png,campaign/islands/frozen_paradise,720x1280,True,V04-island-master-resize,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(720, 1280);alpha=True",PASS_BUILDER_SOURCE_REVIEW,4beb1b2637aaff7e8677ea2de40a02db73ae3733c2b68aad1fac3f9c86259ce4,PASS
85,assets/ui_assets/campaign/islands/frozen_paradise/map_title.png,campaign/islands/frozen_paradise,500x120,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(500, 120);alpha=True",PASS_BUILDER_SOURCE_REVIEW,01960e9f7a11d934a999aa0037ec4831a3392fab60cc5aa8d2c7033a35ce083a,PASS
86,assets/ui_assets/campaign/islands/frozen_paradise/table_edge_overlay.png,campaign/islands/frozen_paradise,720x1280,True,technical-table-mask-edge-composite,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(720, 1280);alpha=True",PASS_BUILDER_SOURCE_REVIEW,879c13bcadb38f194a5dbe404bbd888ff4c786e7abc295f443ba2f3dc319078f,PASS
87,assets/ui_assets/campaign/islands/frozen_paradise/theme_badge.png,campaign/islands/frozen_paradise,128x128,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(128, 128);alpha=True",PASS_BUILDER_SOURCE_REVIEW,3d121736526e4cd0e814e3d5648368cb68cc2dffb69879c07d103479d2d0bbef,PASS
88,assets/ui_assets/campaign/islands/frozen_paradise/world_icon.png,campaign/islands/frozen_paradise,220x220,True,V04-island-master-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(220, 220);alpha=True",PASS_BUILDER_SOURCE_REVIEW,0cf47b3ed4acb86d9ee1303085f21731c05e89ff1eacd5933955d07edde696eb,PASS
89,assets/ui_assets/campaign/islands/party_beach/complete_badge.png,campaign/islands/party_beach,128x128,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(128, 128);alpha=True",PASS_BUILDER_SOURCE_REVIEW,ced10a5e06c8b7de1ac62dfecbd71e4c5de57e804c8bb156b743a3730fbd5142,PASS
90,assets/ui_assets/campaign/islands/party_beach/decor_back.png,campaign/islands/party_beach,300x380,True,V04-island-master-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(300, 380);alpha=True",PASS_BUILDER_SOURCE_REVIEW,244ba2bcad7e63d2e2adcd11e9b08164d3e97328e4537ed7af02c7d0a60c09b0,PASS
91,assets/ui_assets/campaign/islands/party_beach/decor_left.png,campaign/islands/party_beach,300x380,True,V04-island-master-decor-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(300, 380);alpha=True",PASS_BUILDER_SOURCE_REVIEW,770609fb25850358a7cf2342566a415051ac06da55ec5e56ac6604627f85312c,PASS
92,assets/ui_assets/campaign/islands/party_beach/decor_right.png,campaign/islands/party_beach,300x380,True,V04-island-master-decor-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(300, 380);alpha=True",PASS_BUILDER_SOURCE_REVIEW,14a40bc038808f55f6980abcadc44cff1bf1d10964e2eda0df49d84b08ec8e51,PASS
93,assets/ui_assets/campaign/islands/party_beach/gameplay_background.png,campaign/islands/party_beach,720x1280,True,V04-island-master-resize,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(720, 1280);alpha=True",PASS_BUILDER_SOURCE_REVIEW,c33d86b11af941a4d8871b33272b3a3435fd60355bbb9b867f136c6bd83c038f,PASS
94,assets/ui_assets/campaign/islands/party_beach/gameplay_table.png,campaign/islands/party_beach,720x1280,True,V04-island-master-table-mask-composite,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(720, 1280);alpha=True",PASS_BUILDER_SOURCE_REVIEW,8e6b66b2c79ba329291f4769bd8e88cab56d0dd47077e8b3b68654615b08b64a,PASS
95,assets/ui_assets/campaign/islands/party_beach/gameplay_table_shadow.png,campaign/islands/party_beach,720x1280,True,technical-table-mask-shadow,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(720, 1280);alpha=True",PASS_BUILDER_SOURCE_REVIEW,3120b77d3522615dd351dacf55ca1849f008746adda42877a4d6476373bf74a7,PASS
96,assets/ui_assets/campaign/islands/party_beach/launch_zone.png,campaign/islands/party_beach,720x1280,True,AI-UI-atlas-technical-composite,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(720, 1280);alpha=True",PASS_BUILDER_SOURCE_REVIEW,799ec680f552753c0c5986e0bd7fe1a088013fea1a9cb9013ec0b16e2380093d,PASS
97,assets/ui_assets/campaign/islands/party_beach/map_background.png,campaign/islands/party_beach,720x1280,True,V04-island-master-resize,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(720, 1280);alpha=True",PASS_BUILDER_SOURCE_REVIEW,c33d86b11af941a4d8871b33272b3a3435fd60355bbb9b867f136c6bd83c038f,PASS
98,assets/ui_assets/campaign/islands/party_beach/map_title.png,campaign/islands/party_beach,500x120,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(500, 120);alpha=True",PASS_BUILDER_SOURCE_REVIEW,01960e9f7a11d934a999aa0037ec4831a3392fab60cc5aa8d2c7033a35ce083a,PASS
99,assets/ui_assets/campaign/islands/party_beach/table_edge_overlay.png,campaign/islands/party_beach,720x1280,True,technical-table-mask-edge-composite,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(720, 1280);alpha=True",PASS_BUILDER_SOURCE_REVIEW,879c13bcadb38f194a5dbe404bbd888ff4c786e7abc295f443ba2f3dc319078f,PASS
100,assets/ui_assets/campaign/islands/party_beach/theme_badge.png,campaign/islands/party_beach,128x128,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(128, 128);alpha=True",PASS_BUILDER_SOURCE_REVIEW,3d121736526e4cd0e814e3d5648368cb68cc2dffb69879c07d103479d2d0bbef,PASS
101,assets/ui_assets/campaign/islands/party_beach/world_icon.png,campaign/islands/party_beach,220x220,True,V04-island-master-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(220, 220);alpha=True",PASS_BUILDER_SOURCE_REVIEW,6fb4236a26a02624cff10b354674e12e76d26d132f5e2237cd804f6557d6c174,PASS
102,assets/ui_assets/campaign/islands/sunny_cove/complete_badge.png,campaign/islands/sunny_cove,128x128,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(128, 128);alpha=True",PASS_BUILDER_SOURCE_REVIEW,ced10a5e06c8b7de1ac62dfecbd71e4c5de57e804c8bb156b743a3730fbd5142,PASS
103,assets/ui_assets/campaign/islands/sunny_cove/decor_back.png,campaign/islands/sunny_cove,300x380,True,V04-island-master-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(300, 380);alpha=True",PASS_BUILDER_SOURCE_REVIEW,0720fe3aec6ff3cb04c2a268bc9cde4adff0b02c4b25f14fa2cb233dee3b363f,PASS
104,assets/ui_assets/campaign/islands/sunny_cove/decor_left.png,campaign/islands/sunny_cove,300x380,True,V04-island-master-decor-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(300, 380);alpha=True",PASS_BUILDER_SOURCE_REVIEW,9c22986f9139036d0252e5d72e933a32f342298caf120b32b1ffa4433f134b37,PASS
105,assets/ui_assets/campaign/islands/sunny_cove/decor_right.png,campaign/islands/sunny_cove,300x380,True,V04-island-master-decor-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(300, 380);alpha=True",PASS_BUILDER_SOURCE_REVIEW,be7929968ffc514b26e152c5e916a4cee415ff08495167c460c8226bb025f2f2,PASS
106,assets/ui_assets/campaign/islands/sunny_cove/gameplay_background.png,campaign/islands/sunny_cove,720x1280,True,V04-island-master-resize,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(720, 1280);alpha=True",PASS_BUILDER_SOURCE_REVIEW,50f35a6f7efaf432df8fa0033175af9a646153ac21e18b0cfc3f76728cebae41,PASS
107,assets/ui_assets/campaign/islands/sunny_cove/gameplay_table.png,campaign/islands/sunny_cove,720x1280,True,V04-island-master-table-mask-composite,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(720, 1280);alpha=True",PASS_BUILDER_SOURCE_REVIEW,ea4968f5ae9331cec1f99f66a27ce98052e98041241964199963df5365867b6b,PASS
108,assets/ui_assets/campaign/islands/sunny_cove/gameplay_table_shadow.png,campaign/islands/sunny_cove,720x1280,True,technical-table-mask-shadow,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(720, 1280);alpha=True",PASS_BUILDER_SOURCE_REVIEW,3120b77d3522615dd351dacf55ca1849f008746adda42877a4d6476373bf74a7,PASS
109,assets/ui_assets/campaign/islands/sunny_cove/launch_zone.png,campaign/islands/sunny_cove,720x1280,True,AI-UI-atlas-technical-composite,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(720, 1280);alpha=True",PASS_BUILDER_SOURCE_REVIEW,799ec680f552753c0c5986e0bd7fe1a088013fea1a9cb9013ec0b16e2380093d,PASS
110,assets/ui_assets/campaign/islands/sunny_cove/map_background.png,campaign/islands/sunny_cove,720x1280,True,V04-island-master-resize,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(720, 1280);alpha=True",PASS_BUILDER_SOURCE_REVIEW,50f35a6f7efaf432df8fa0033175af9a646153ac21e18b0cfc3f76728cebae41,PASS
111,assets/ui_assets/campaign/islands/sunny_cove/map_title.png,campaign/islands/sunny_cove,500x120,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(500, 120);alpha=True",PASS_BUILDER_SOURCE_REVIEW,01960e9f7a11d934a999aa0037ec4831a3392fab60cc5aa8d2c7033a35ce083a,PASS
112,assets/ui_assets/campaign/islands/sunny_cove/table_edge_overlay.png,campaign/islands/sunny_cove,720x1280,True,technical-table-mask-edge-composite,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(720, 1280);alpha=True",PASS_BUILDER_SOURCE_REVIEW,879c13bcadb38f194a5dbe404bbd888ff4c786e7abc295f443ba2f3dc319078f,PASS
113,assets/ui_assets/campaign/islands/sunny_cove/theme_badge.png,campaign/islands/sunny_cove,128x128,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(128, 128);alpha=True",PASS_BUILDER_SOURCE_REVIEW,3d121736526e4cd0e814e3d5648368cb68cc2dffb69879c07d103479d2d0bbef,PASS
114,assets/ui_assets/campaign/islands/sunny_cove/world_icon.png,campaign/islands/sunny_cove,220x220,True,V04-island-master-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(220, 220);alpha=True",PASS_BUILDER_SOURCE_REVIEW,950c0c731027f915f4f94899ad15e2ce2da57dd594e514bfcf9a4677848b675c,PASS
115,assets/ui_assets/campaign/islands/sunset_island/complete_badge.png,campaign/islands/sunset_island,128x128,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(128, 128);alpha=True",PASS_BUILDER_SOURCE_REVIEW,ced10a5e06c8b7de1ac62dfecbd71e4c5de57e804c8bb156b743a3730fbd5142,PASS
116,assets/ui_assets/campaign/islands/sunset_island/decor_back.png,campaign/islands/sunset_island,300x380,True,V04-island-master-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(300, 380);alpha=True",PASS_BUILDER_SOURCE_REVIEW,6a47ba3863d9566230b515cfb599ddd4f5e503dc33aee2538bfa48afb892a121,PASS
117,assets/ui_assets/campaign/islands/sunset_island/decor_left.png,campaign/islands/sunset_island,300x380,True,V04-island-master-decor-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(300, 380);alpha=True",PASS_BUILDER_SOURCE_REVIEW,666ae60fb00f92a779669284c33afd30b60c9866a9717fb854633c30dbd9d062,PASS
118,assets/ui_assets/campaign/islands/sunset_island/decor_right.png,campaign/islands/sunset_island,300x380,True,V04-island-master-decor-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(300, 380);alpha=True",PASS_BUILDER_SOURCE_REVIEW,effdd696042884bf3252432fddc6f1d4b85a8d5239308515ec44017c443d6035,PASS
119,assets/ui_assets/campaign/islands/sunset_island/gameplay_background.png,campaign/islands/sunset_island,720x1280,True,V04-island-master-resize,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(720, 1280);alpha=True",PASS_BUILDER_SOURCE_REVIEW,b4aa0767c5fc609aee587ab0762b44a559e0dcb2f5e83b5b6ba298e3f753e63c,PASS
120,assets/ui_assets/campaign/islands/sunset_island/gameplay_table.png,campaign/islands/sunset_island,720x1280,True,V04-island-master-table-mask-composite,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(720, 1280);alpha=True",PASS_BUILDER_SOURCE_REVIEW,1c66c27f77bfb53ebbfa5624d15fa6e9531a81f787894c1acab4659b53a3d5ea,PASS
121,assets/ui_assets/campaign/islands/sunset_island/gameplay_table_shadow.png,campaign/islands/sunset_island,720x1280,True,technical-table-mask-shadow,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(720, 1280);alpha=True",PASS_BUILDER_SOURCE_REVIEW,3120b77d3522615dd351dacf55ca1849f008746adda42877a4d6476373bf74a7,PASS
122,assets/ui_assets/campaign/islands/sunset_island/launch_zone.png,campaign/islands/sunset_island,720x1280,True,AI-UI-atlas-technical-composite,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(720, 1280);alpha=True",PASS_BUILDER_SOURCE_REVIEW,799ec680f552753c0c5986e0bd7fe1a088013fea1a9cb9013ec0b16e2380093d,PASS
123,assets/ui_assets/campaign/islands/sunset_island/map_background.png,campaign/islands/sunset_island,720x1280,True,V04-island-master-resize,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(720, 1280);alpha=True",PASS_BUILDER_SOURCE_REVIEW,b4aa0767c5fc609aee587ab0762b44a559e0dcb2f5e83b5b6ba298e3f753e63c,PASS
124,assets/ui_assets/campaign/islands/sunset_island/map_title.png,campaign/islands/sunset_island,500x120,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(500, 120);alpha=True",PASS_BUILDER_SOURCE_REVIEW,01960e9f7a11d934a999aa0037ec4831a3392fab60cc5aa8d2c7033a35ce083a,PASS
125,assets/ui_assets/campaign/islands/sunset_island/table_edge_overlay.png,campaign/islands/sunset_island,720x1280,True,technical-table-mask-edge-composite,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(720, 1280);alpha=True",PASS_BUILDER_SOURCE_REVIEW,879c13bcadb38f194a5dbe404bbd888ff4c786e7abc295f443ba2f3dc319078f,PASS
126,assets/ui_assets/campaign/islands/sunset_island/theme_badge.png,campaign/islands/sunset_island,128x128,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(128, 128);alpha=True",PASS_BUILDER_SOURCE_REVIEW,3d121736526e4cd0e814e3d5648368cb68cc2dffb69879c07d103479d2d0bbef,PASS
127,assets/ui_assets/campaign/islands/sunset_island/world_icon.png,campaign/islands/sunset_island,220x220,True,V04-island-master-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(220, 220);alpha=True",PASS_BUILDER_SOURCE_REVIEW,9f309116bd160fc63b2583efcda3ec8610f01a92b1501267f27d9bd9ac7e62f5,PASS
128,assets/ui_assets/campaign/islands/tiki_island/complete_badge.png,campaign/islands/tiki_island,128x128,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(128, 128);alpha=True",PASS_BUILDER_SOURCE_REVIEW,ced10a5e06c8b7de1ac62dfecbd71e4c5de57e804c8bb156b743a3730fbd5142,PASS
129,assets/ui_assets/campaign/islands/tiki_island/decor_back.png,campaign/islands/tiki_island,300x380,True,V04-island-master-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(300, 380);alpha=True",PASS_BUILDER_SOURCE_REVIEW,2deb27bbfd27358edece43054e5057b998a1c4cd60c370ebf124a26a633793c8,PASS
130,assets/ui_assets/campaign/islands/tiki_island/decor_left.png,campaign/islands/tiki_island,300x380,True,V04-island-master-decor-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(300, 380);alpha=True",PASS_BUILDER_SOURCE_REVIEW,e058008c3161aec2bc24ca9b58e6dcdb94d120be0bf4898ee85eee8c9c4482db,PASS
131,assets/ui_assets/campaign/islands/tiki_island/decor_right.png,campaign/islands/tiki_island,300x380,True,V04-island-master-decor-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(300, 380);alpha=True",PASS_BUILDER_SOURCE_REVIEW,7dd8401b4dbacb9422e4c44000e7d16406a02523cebea72f8f47cc1918c9aa19,PASS
132,assets/ui_assets/campaign/islands/tiki_island/gameplay_background.png,campaign/islands/tiki_island,720x1280,True,V04-island-master-resize,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(720, 1280);alpha=True",PASS_BUILDER_SOURCE_REVIEW,c7c60cecd247dc42d504c860aef52efa112214bb0d385ae1b6bb5fe4f554ec81,PASS
133,assets/ui_assets/campaign/islands/tiki_island/gameplay_table.png,campaign/islands/tiki_island,720x1280,True,V04-island-master-table-mask-composite,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(720, 1280);alpha=True",PASS_BUILDER_SOURCE_REVIEW,6c17e3d6be93226fdc6ed0f1f483fabd097ae2def291de90097bce229a78ea46,PASS
134,assets/ui_assets/campaign/islands/tiki_island/gameplay_table_shadow.png,campaign/islands/tiki_island,720x1280,True,technical-table-mask-shadow,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(720, 1280);alpha=True",PASS_BUILDER_SOURCE_REVIEW,3120b77d3522615dd351dacf55ca1849f008746adda42877a4d6476373bf74a7,PASS
135,assets/ui_assets/campaign/islands/tiki_island/launch_zone.png,campaign/islands/tiki_island,720x1280,True,AI-UI-atlas-technical-composite,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(720, 1280);alpha=True",PASS_BUILDER_SOURCE_REVIEW,799ec680f552753c0c5986e0bd7fe1a088013fea1a9cb9013ec0b16e2380093d,PASS
136,assets/ui_assets/campaign/islands/tiki_island/map_background.png,campaign/islands/tiki_island,720x1280,True,V04-island-master-resize,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(720, 1280);alpha=True",PASS_BUILDER_SOURCE_REVIEW,c7c60cecd247dc42d504c860aef52efa112214bb0d385ae1b6bb5fe4f554ec81,PASS
137,assets/ui_assets/campaign/islands/tiki_island/map_title.png,campaign/islands/tiki_island,500x120,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(500, 120);alpha=True",PASS_BUILDER_SOURCE_REVIEW,01960e9f7a11d934a999aa0037ec4831a3392fab60cc5aa8d2c7033a35ce083a,PASS
138,assets/ui_assets/campaign/islands/tiki_island/table_edge_overlay.png,campaign/islands/tiki_island,720x1280,True,technical-table-mask-edge-composite,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(720, 1280);alpha=True",PASS_BUILDER_SOURCE_REVIEW,879c13bcadb38f194a5dbe404bbd888ff4c786e7abc295f443ba2f3dc319078f,PASS
139,assets/ui_assets/campaign/islands/tiki_island/theme_badge.png,campaign/islands/tiki_island,128x128,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(128, 128);alpha=True",PASS_BUILDER_SOURCE_REVIEW,3d121736526e4cd0e814e3d5648368cb68cc2dffb69879c07d103479d2d0bbef,PASS
140,assets/ui_assets/campaign/islands/tiki_island/world_icon.png,campaign/islands/tiki_island,220x220,True,V04-island-master-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(220, 220);alpha=True",PASS_BUILDER_SOURCE_REVIEW,dd4fcb59cf6dc4641850002732c10392b8e31a4a84cb68d8edff7015a3001790,PASS
141,assets/ui_assets/campaign/islands/volcano_bay/complete_badge.png,campaign/islands/volcano_bay,128x128,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(128, 128);alpha=True",PASS_BUILDER_SOURCE_REVIEW,ced10a5e06c8b7de1ac62dfecbd71e4c5de57e804c8bb156b743a3730fbd5142,PASS
142,assets/ui_assets/campaign/islands/volcano_bay/decor_back.png,campaign/islands/volcano_bay,300x380,True,V04-island-master-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(300, 380);alpha=True",PASS_BUILDER_SOURCE_REVIEW,be103ba63efb68b638c225f439610ce2cb6469036abf675fd40106a6726adbb2,PASS
143,assets/ui_assets/campaign/islands/volcano_bay/decor_left.png,campaign/islands/volcano_bay,300x380,True,V04-island-master-decor-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(300, 380);alpha=True",PASS_BUILDER_SOURCE_REVIEW,4bca86cc30fb302492a14dd605ad2da18d3ff40f8fc5c1069599be9ddcf437af,PASS
144,assets/ui_assets/campaign/islands/volcano_bay/decor_right.png,campaign/islands/volcano_bay,300x380,True,V04-island-master-decor-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(300, 380);alpha=True",PASS_BUILDER_SOURCE_REVIEW,700b23bdf2722a039fcbb69c7b58bfceeebb0d7904635f9145f441ab3603e479,PASS
145,assets/ui_assets/campaign/islands/volcano_bay/gameplay_background.png,campaign/islands/volcano_bay,720x1280,True,V04-island-master-resize,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(720, 1280);alpha=True",PASS_BUILDER_SOURCE_REVIEW,479167fb71bcaa1614ac311b9a1546c96edddb1f83020b5137aff363af778c04,PASS
146,assets/ui_assets/campaign/islands/volcano_bay/gameplay_table.png,campaign/islands/volcano_bay,720x1280,True,V04-island-master-table-mask-composite,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(720, 1280);alpha=True",PASS_BUILDER_SOURCE_REVIEW,08d6b8de01e312fe867730a791109bd572b88a3eea5285550b7f9c20517e6b0c,PASS
147,assets/ui_assets/campaign/islands/volcano_bay/gameplay_table_shadow.png,campaign/islands/volcano_bay,720x1280,True,technical-table-mask-shadow,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(720, 1280);alpha=True",PASS_BUILDER_SOURCE_REVIEW,3120b77d3522615dd351dacf55ca1849f008746adda42877a4d6476373bf74a7,PASS
148,assets/ui_assets/campaign/islands/volcano_bay/launch_zone.png,campaign/islands/volcano_bay,720x1280,True,AI-UI-atlas-technical-composite,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(720, 1280);alpha=True",PASS_BUILDER_SOURCE_REVIEW,799ec680f552753c0c5986e0bd7fe1a088013fea1a9cb9013ec0b16e2380093d,PASS
149,assets/ui_assets/campaign/islands/volcano_bay/map_background.png,campaign/islands/volcano_bay,720x1280,True,V04-island-master-resize,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(720, 1280);alpha=True",PASS_BUILDER_SOURCE_REVIEW,479167fb71bcaa1614ac311b9a1546c96edddb1f83020b5137aff363af778c04,PASS
150,assets/ui_assets/campaign/islands/volcano_bay/map_title.png,campaign/islands/volcano_bay,500x120,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(500, 120);alpha=True",PASS_BUILDER_SOURCE_REVIEW,01960e9f7a11d934a999aa0037ec4831a3392fab60cc5aa8d2c7033a35ce083a,PASS
151,assets/ui_assets/campaign/islands/volcano_bay/table_edge_overlay.png,campaign/islands/volcano_bay,720x1280,True,technical-table-mask-edge-composite,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(720, 1280);alpha=True",PASS_BUILDER_SOURCE_REVIEW,879c13bcadb38f194a5dbe404bbd888ff4c786e7abc295f443ba2f3dc319078f,PASS
152,assets/ui_assets/campaign/islands/volcano_bay/theme_badge.png,campaign/islands/volcano_bay,128x128,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(128, 128);alpha=True",PASS_BUILDER_SOURCE_REVIEW,3d121736526e4cd0e814e3d5648368cb68cc2dffb69879c07d103479d2d0bbef,PASS
153,assets/ui_assets/campaign/islands/volcano_bay/world_icon.png,campaign/islands/volcano_bay,220x220,True,V04-island-master-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(220, 220);alpha=True",PASS_BUILDER_SOURCE_REVIEW,4e74b34a9f231167d8e841a4af327965e328023b0d0834b41aa3110fcbc4ee57,PASS
154,assets/ui_assets/campaign/world_map/azure_bay.png,campaign/world_map,220x220,True,V04-island-master-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(220, 220);alpha=True",PASS_BUILDER_SOURCE_REVIEW,989b7f6e2bc1113af85dc971e33e20349f1f75531fb690cb6c9f3ad3af11aeee,PASS
155,assets/ui_assets/campaign/world_map/billionaire_island.png,campaign/world_map,220x220,True,V04-island-master-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(220, 220);alpha=True",PASS_BUILDER_SOURCE_REVIEW,87818d0a97558401ae67dbf279613f0a2681ce354411316f40ca9bb11c525a81,PASS
